protein,chain,group,group1
2DC8,A,Protease,3
2DC7,A,Protease,3
4JK6,A,Protease,3
2DCB,A,Protease,3
5LHQ,A,Protease,3
2DC9,A,Protease,3
2DC6,A,Protease,3
5MBL,A,Protease,3
1GJ9,B,Protease,3
1SLM,A,Protease,3
4OS2,A,Protease,3
1GJ7,B,Protease,3
4MNV,A,Protease,3
1CTE,A,Protease,3
5HGG,A,Protease,3
4MNX,A,Protease,3
4OS6,A,Protease,3
2DCC,A,Protease,3
2DCD,A,Protease,3
1O5C,B,Protease,3
4OS1,A,Protease,3
3OF9,A,Protease,3
1C5Y,B,Protease,3
4FU7,A,Protease,3
4FUB,A,Protease,3
1GJ8,B,Protease,3
1ETS,H,Protease,3
1GI8,B,Protease,3
1O3P,B,Protease,3
4FUF,A,Protease,3
1ITO,A,Protease,3
3QLP,H,Protease,3
2VIN,A,Protease,3
4FU9,A,Protease,3
2VIW,A,Protease,3
1CPJ,A,Protease,3
1BUI,A,Protease,3
1O5B,B,Protease,3
1GI7,B,Protease,3
1GI9,B,Protease,3
4OS4,A,Protease,3
3OF8,A,Protease,3
4QH6,A,Protease,3
1GJA,B,Protease,3
5LHN,A,Protease,3
1F92,A,Protease,3
4FUG,A,Protease,3
2XU5,A,Protease,3
4OS7,A,Protease,3
1O5A,B,Protease,3
4FUD,A,Protease,3
6A8G,A,Protease,3
5MAJ,A,Protease,3
4FUJ,A,Protease,3
1W12,U,Protease,3
2VIP,A,Protease,3
4W5C,A,Protease,3
1C5W,B,Protease,3
4OS5,A,Protease,3
1C5X,B,Protease,3
4MNW,A,Protease,3
1C5Z,B,Protease,3
1GJC,B,Protease,3
3PB1,E,Protease,3
1F5K,U,Protease,3
1F5L,A,Protease,3
3S3Q,A,Protease,3
6EZX,A,Protease,3
2ABZ,A,Protease,3
1W11,U,Protease,3
1VIT,H,Protease,3
2VNT,A,Protease,3
1OWI,A,Protease,3
4FU8,A,Protease,3
1EJN,A,Protease,3
1HRT,H,Protease,3
1W10,U,Protease,3
1GJB,B,Protease,3
3QSD,A,Protease,3
5LHR,A,Protease,3
4I07,A,Protease,3
1OWE,A,Protease,3
2O8U,A,Protease,3
1VJA,U,Protease,3
1K86,A,Protease,3
2YJ9,A,Protease,3
1SQT,A,Protease,3
1SQO,A,Protease,3
1W13,U,Protease,3
2C1C,A,Protease,3
2YJ8,A,Protease,3
1SC8,U,Protease,3
1OWJ,A,Protease,3
1U6Q,A,Protease,3
1SQA,A,Protease,3
5F02,A,Protease,3
2YJC,A,Protease,3
1OWH,A,Protease,3
4AXM,A,Protease,3
1W0Z,U,Protease,3
1VJ9,U,Protease,3
2R2W,U,Protease,3
4I05,A,Protease,3
2YJ2,A,Protease,3
3U8R,H,Protease,3
3HHA,A,Protease,3
1OWD,A,Protease,3
1OWK,A,Protease,3
1TOC,H,Protease,3
4FUE,A,Protease,3
1W14,U,Protease,3
4FUC,A,Protease,3
1QUR,H,Protease,3
4FUH,A,Protease,3
4FUI,A,Protease,3
3S3R,A,Protease,3
3HTC,H,Protease,3
4JR0,A,Protease,3
4JR1,A,Protease,3
4HTC,H,Protease,3
4AXL,A,Protease,3
1ZLH,A,Protease,3
1DWE,H,Protease,3
2K7Z,A,Protease,3
1DWC,H,Protease,3
1DWD,H,Protease,3
1DWB,H,Protease,3
1FPH,H,Protease,3
1LMW,B,Protease,3
3KSE,A,Protease,3
2YJB,A,Protease,3
1L4D,A,Protease,3
2RFH,A,Protease,3
2WDP,A,Protease,3
6CPA,A,Protease,3
8CPA,A,Protease,3
3NKF,A,Protease,3
5DK1,A,Protease,3
6F06,A,Protease,3
1BAV,A,Protease,3
7CPA,A,Protease,3
1ELM,P,Protease,3
5DKM,A,Protease,3
4CPA,A,Protease,3
1F1J,A,Protease,3
1EE3,P,Protease,3
2XPH,A,Protease,3
2CKH,A,Protease,3
1ELL,P,Protease,3
5IBR,A,Protease,3
3V6M,A,Protease,3
2CTC,A,Protease,3
1M4L,A,Protease,3
2XRE,A,Protease,3
2IY1,A,Protease,3
2IYC,A,Protease,3
2IO0,A,Protease,3
1TH0,A,Protease,3
2CKG,A,Protease,3
2IY0,A,Protease,3
1PYT,B,Protease,3
2XU3,A,Protease,3
2CTB,A,Protease,3
3KGQ,A,Protease,3
1CPX,A,Protease,3
2IYD,A,Protease,3
3OSL,A,Protease,3
3D4U,A,Protease,3
1HDU,A,Protease,3
1HEE,A,Protease,3
2IO1,A,Protease,3
1YME,A,Protease,3
4JR2,A,Protease,3
1AVG,H,Protease,3
4EHL,A,Protease,3
1CBX,A,Protease,3
1IY7,A,Protease,3
3FVL,A,Protease,3
3V6L,A,Protease,3
3CPA,A,Protease,3
1ARL,A,Protease,3
5CPA,A,Protease,3
1HDQ,A,Protease,3
1TGZ,A,Protease,3
3LMS,A,Protease,3
1ARM,A,Protease,3
3FX6,A,Protease,3
1CPS,A,Protease,3
1ZLI,A,Protease,3
1F57,A,Protease,3
2V77,A,Protease,3
3I1U,A,Protease,3
3FJU,A,Protease,3
3H1P,A,Protease,3
3DEH,A,Protease,3
3DEK,A,Protease,3
4JJ8,A,Protease,3
3DEJ,A,Protease,3
3NR2,A,Protease,3
5LYF,A,Protease,3
3DEI,A,Protease,3
2JEW,A,Protease,3
5LRK,A,Protease,3
2IO2,A,Protease,3
4HVA,A,Protease,3
5LRJ,A,Protease,3
5LYD,A,Protease,3
5LYL,A,Protease,3
5LYI,A,Protease,3
2PJ9,A,Protease,3
2IO3,A,Protease,3
1OBR,A,Protease,3
5ZEQ,A,Protease,3
3WC6,A,Protease,3
6F6Q,A,Protease,3
3V38,A,Protease,3
4GM5,A,Protease,3
6GO2,A,Protease,3
1TBR,H,Protease,3
3PRT,A,Protease,3
5LRG,A,Protease,3
6F79,A,Protease,3
1ZG8,A,Protease,3
4UIB,A,Protease,3
4F8Z,A,Protease,3
3QNV,A,Protease,3
2PJA,A,Protease,3
4IAV,A,Protease,3
2PJC,A,Protease,3
4DUK,A,Protease,3
6F75,A,Protease,3
3V7Z,A,Protease,3
5MYH,A,Protease,3
4IHM,A,Protease,3
3WC5,A,Protease,3
4IK2,A,Protease,3
4DJL,A,Protease,3
2PJ1,A,Protease,3
5J1Q,A,Protease,3
6Q4L,A,Protease,3
3WAB,A,Protease,3
2PJ5,A,Protease,3
4Z65,A,Protease,3
5JC6,A,Protease,3
2PJ3,A,Protease,3
3WC7,A,Protease,3
2PJ8,A,Protease,3
1Z5R,A,Protease,3
2PJ7,A,Protease,3
2PJB,A,Protease,3
4EHK,A,Protease,3
2PJ2,A,Protease,3
1ZG7,A,Protease,3
6I6Z,A,Protease,3
4UEZ,A,Protease,3
4UEF,A,Protease,3
4UEE,A,Protease,3
2PJ0,A,Protease,3
2PJ4,A,Protease,3
5LHS,A,Protease,3
1ZG9,A,Protease,3
2PIY,A,Protease,3
2PIZ,A,Protease,3
4PS1,A,Protease,3
4PRZ,A,Protease,3
3CBK,A,Protease,3
4I04,A,Protease,3
3CBJ,A,Protease,3
2PJ6,A,Protease,3
4JJ7,A,Protease,3
1CP3,A,Protease,3
4UIA,A,Protease,3
1PBH,A,Protease,3
5IAB,A,Protease,3
4EHH,A,Protease,3
6DEV,A,Protease,3
6DEU,A,Protease,3
4QUL,A,Protease,3
3S8E,A,Protease,3
4QUG,A,Protease,3
4EHN,A,Protease,3
4QUH,A,Protease,3
4EHA,A,Protease,3
5TMK,A,Protease,3
1I4O,A,Protease,3
5KOS,A,Protease,3
1QX3,A,Protease,3
4EJF,A,Protease,3
5SXN,A,Protease,3
4FDL,A,Protease,3
5T4S,A,Protease,3
3PBH,A,Protease,3
5SY2,A,Protease,3
5P07,A,Protease,3
3S70,A,Protease,3
4Y53,A,Protease,3
5P0K,A,Protease,3
5DQ4,A,Protease,3
5P0B,A,Protease,3
5P0J,A,Protease,3
4Y56,A,Protease,3
5P7V,A,Protease,3
5OZM,A,Protease,3
5P0A,A,Protease,3
4Y5M,A,Protease,3
5OZB,A,Protease,3
4Y51,A,Protease,3
5P05,A,Protease,3
5OYX,A,Protease,3
5P08,A,Protease,3
2C0Y,A,Protease,3
5P0L,A,Protease,3
5MB6,A,Protease,3
5OZI,A,Protease,3
5P0I,A,Protease,3
5P0D,A,Protease,3
5OZ9,A,Protease,3
5P03,A,Protease,3
5P04,A,Protease,3
5OZ8,A,Protease,3
5OZ3,A,Protease,3
5P7C,A,Protease,3
4Y5P,A,Protease,3
5OZY,A,Protease,3
5P0C,A,Protease,3
5OYS,A,Protease,3
5OZQ,A,Protease,3
5OZX,A,Protease,3
5P09,A,Protease,3
4Y4X,A,Protease,3
5OZH,A,Protease,3
5OYV,A,Protease,3
5P02,A,Protease,3
5OYT,A,Protease,3
5OZ4,A,Protease,3
5P85,A,Protease,3
4Y54,A,Protease,3
5OZG,A,Protease,3
2V00,A,Protease,3
5OYW,A,Protease,3
4Y3F,A,Protease,3
5P01,A,Protease,3
5OZV,A,Protease,3
5OZ2,A,Protease,3
5DQ2,A,Protease,3
5OYZ,A,Protease,3
5P0V,A,Protease,3
5P0E,A,Protease,3
4Y3P,A,Protease,3
5P8C,A,Protease,3
4Y4U,A,Protease,3
4Y43,A,Protease,3
4Y36,A,Protease,3
4YD6,A,Protease,3
4LAP,A,Protease,3
5P6W,A,Protease,3
3G72,A,Protease,3
5P1J,A,Protease,3
5LWS,A,Protease,3
5OZ6,A,Protease,3
3PBD,A,Protease,3
5P81,A,Protease,3
4Y47,A,Protease,3
5P4Q,A,Protease,3
4Y3Z,A,Protease,3
4YD7,A,Protease,3
4L6B,A,Protease,3
5P87,A,Protease,3
5P6K,A,Protease,3
5OZ0,A,Protease,3
5OZP,A,Protease,3
5P8I,A,Protease,3
5P5F,A,Protease,3
5LWU,A,Protease,3
5P7N,A,Protease,3
4Y5N,A,Protease,3
5P3F,A,Protease,3
5P7S,A,Protease,3
5OZU,A,Protease,3
5P5U,A,Protease,3
5OG7,A,Protease,3
4Y4A,A,Protease,3
5P39,A,Protease,3
5P8M,A,Protease,3
5OZZ,A,Protease,3
5P13,A,Protease,3
5P2W,A,Protease,3
5P8F,A,Protease,3
5P11,A,Protease,3
5P86,A,Protease,3
4YCK,A,Protease,3
5P3N,A,Protease,3
5P88,A,Protease,3
3T7Q,A,Protease,3
4Y3R,A,Protease,3
3T7X,A,Protease,3
5P6P,A,Protease,3
5P63,A,Protease,3
5OJE,A,Protease,3
5P1I,A,Protease,3
5P8K,A,Protease,3
5P7P,A,Protease,3
5P84,A,Protease,3
5P7H,A,Protease,3
3PSY,A,Protease,3
5DQ5,A,Protease,3
5P8A,A,Protease,3
4Y5G,A,Protease,3
5DR4,A,Protease,3
4Y3D,A,Protease,3
1OD1,A,Protease,3
5DR3,A,Protease,3
5P4M,A,Protease,3
5OZ7,A,Protease,3
4Y3W,A,Protease,3
5P16,A,Protease,3
5P8L,A,Protease,3
5P80,A,Protease,3
3PWW,A,Protease,3
5P54,A,Protease,3
5P10,A,Protease,3
5P56,A,Protease,3
5P4A,A,Protease,3
5P1R,A,Protease,3
4Y41,A,Protease,3
5P0M,A,Protease,3
5P22,A,Protease,3
5OZW,A,Protease,3
5P14,A,Protease,3
5P7B,A,Protease,3
5P7W,A,Protease,3
5OYY,A,Protease,3
5OZT,A,Protease,3
5P5Z,A,Protease,3
5P4K,A,Protease,3
5P8G,A,Protease,3
5P0H,A,Protease,3
5P79,A,Protease,3
3T6I,A,Protease,3
5P7G,A,Protease,3
5OYR,A,Protease,3
5MB3,A,Protease,3
3PLD,A,Protease,3
5P7L,A,Protease,3
4Y3H,A,Protease,3
5P7I,A,Protease,3
5P7O,A,Protease,3
5ISK,A,Protease,3
5P00,A,Protease,3
5P7D,A,Protease,3
5P15,A,Protease,3
3WZ7,A,Protease,3
5P89,A,Protease,3
5P1T,A,Protease,3
5P7M,A,Protease,3
5P2U,A,Protease,3
3PMY,A,Protease,3
5OZD,A,Protease,3
4YD3,A,Protease,3
5OZO,A,Protease,3
5P6B,A,Protease,3
4KUP,A,Protease,3
4Y3E,A,Protease,3
5P8Q,A,Protease,3
5OYQ,A,Protease,3
5P7Z,A,Protease,3
5P7T,A,Protease,3
3PGI,A,Protease,3
3LZY,A,Protease,3
5P06,A,Protease,3
5P7F,A,Protease,3
4LBT,A,Protease,3
5P2R,A,Protease,3
5P8N,A,Protease,3
4Y35,A,Protease,3
5P40,A,Protease,3
5OZN,A,Protease,3
5P5G,A,Protease,3
5P1W,A,Protease,3
5P6T,A,Protease,3
5P0F,A,Protease,3
5MB0,A,Protease,3
5P5D,A,Protease,3
5OZ5,A,Protease,3
5P4Z,A,Protease,3
5P12,A,Protease,3
4YCT,A,Protease,3
5P6M,A,Protease,3
4Y39,A,Protease,3
5TMG,A,Protease,3
5P7X,A,Protease,3
5MB5,A,Protease,3
5P2S,A,Protease,3
4LHH,A,Protease,3
5P38,A,Protease,3
4Y3X,A,Protease,3
5P8U,A,Protease,3
5P4Y,A,Protease,3
5P1U,A,Protease,3
5P7K,A,Protease,3
5DQ1,A,Protease,3
5P36,A,Protease,3
5DR8,A,Protease,3
5P5S,A,Protease,3
5P1K,A,Protease,3
5P0S,A,Protease,3
5P8S,A,Protease,3
5P5H,A,Protease,3
3WZ6,A,Protease,3
3PMU,A,Protease,3
5P2L,A,Protease,3
5P8R,A,Protease,3
5P4R,A,Protease,3
5P2M,A,Protease,3
5OYU,A,Protease,3
5OZE,A,Protease,3
3WZ8,A,Protease,3
5P4S,A,Protease,3
5P57,A,Protease,3
5LWT,A,Protease,3
4Y4T,A,Protease,3
5P1V,A,Protease,3
5P2G,A,Protease,3
5P3I,A,Protease,3
5P0Z,A,Protease,3
5P6A,A,Protease,3
5P8E,A,Protease,3
5P6Y,A,Protease,3
5P5T,A,Protease,3
5MB7,A,Protease,3
5P8O,A,Protease,3
5P71,A,Protease,3
4Y3G,A,Protease,3
5P6N,A,Protease,3
5OZC,A,Protease,3
4Y5A,A,Protease,3
5P1D,A,Protease,3
5P0W,A,Protease,3
5P1A,A,Protease,3
5P8T,A,Protease,3
5OZS,A,Protease,3
4Y3L,A,Protease,3
4Y58,A,Protease,3
3PLL,A,Protease,3
5P5V,A,Protease,3
4Y3M,A,Protease,3
5P1X,A,Protease,3
5P6G,A,Protease,3
5P4P,A,Protease,3
5P6O,A,Protease,3
5P6R,A,Protease,3
5P5P,A,Protease,3
5P6Z,A,Protease,3
5P18,A,Protease,3
5P0R,A,Protease,3
5P2V,A,Protease,3
5P7A,A,Protease,3
5P83,A,Protease,3
5P55,A,Protease,3
5P7E,A,Protease,3
5P1O,A,Protease,3
5P4G,A,Protease,3
5P70,A,Protease,3
5P4H,A,Protease,3
2BKT,A,Protease,3
5LWR,A,Protease,3
5P6Q,A,Protease,3
5P1E,A,Protease,3
5P65,A,Protease,3
5P0T,A,Protease,3
5P8P,A,Protease,3
5P1Y,A,Protease,3
5P5W,A,Protease,3
5P3O,A,Protease,3
4Y3S,A,Protease,3
5DR7,A,Protease,3
5P0X,A,Protease,3
5OZ1,A,Protease,3
5P8B,A,Protease,3
5P0P,A,Protease,3
5P6E,A,Protease,3
5P0N,A,Protease,3
5P1G,A,Protease,3
5P69,A,Protease,3
5P6H,A,Protease,3
5OZJ,A,Protease,3
5J25,A,Protease,3
5P3G,A,Protease,3
5P4J,A,Protease,3
5P7U,A,Protease,3
5P6S,A,Protease,3
3T7P,A,Protease,3
5P76,A,Protease,3
5P3R,A,Protease,3
5P24,A,Protease,3
5P82,A,Protease,3
5P7Y,A,Protease,3
5P7R,A,Protease,3
5P4C,A,Protease,3
5OZF,A,Protease,3
5P78,A,Protease,3
4Y45,A,Protease,3
5P49,A,Protease,3
5P53,A,Protease,3
5DR1,A,Protease,3
5P73,A,Protease,3
5P1N,A,Protease,3
5P3C,A,Protease,3
5P1Z,A,Protease,3
5P6U,A,Protease,3
5P62,A,Protease,3
5P1S,A,Protease,3
5P3Q,A,Protease,3
5P2K,A,Protease,3
5P5I,A,Protease,3
4Y5L,A,Protease,3
5P1F,A,Protease,3
5P19,A,Protease,3
5P35,A,Protease,3
4Y5E,A,Protease,3
3PBZ,A,Protease,3
5P44,A,Protease,3
5P3V,A,Protease,3
5P32,A,Protease,3
5P1L,A,Protease,3
4Y5C,A,Protease,3
4YD4,A,Protease,3
4Y4E,A,Protease,3
5P2T,A,Protease,3
5P64,A,Protease,3
5P1P,A,Protease,3
5P6J,A,Protease,3
5KOT,A,Protease,3
5P3Z,A,Protease,3
5P2Y,A,Protease,3
5P4X,A,Protease,3
5P8J,A,Protease,3
5P72,A,Protease,3
5P1M,A,Protease,3
5P67,A,Protease,3
4Y4Z,A,Protease,3
5P5X,A,Protease,3
5OZR,A,Protease,3
3PI0,A,Protease,3
5P68,A,Protease,3
5P0Q,A,Protease,3
5P74,A,Protease,3
5P0U,A,Protease,3
5P66,A,Protease,3
5P6F,A,Protease,3
5P1Q,A,Protease,3
3PM4,A,Protease,3
5P8D,A,Protease,3
3PB5,A,Protease,3
5P27,A,Protease,3
4Y37,A,Protease,3
4Y3Q,A,Protease,3
5ISJ,A,Protease,3
5P25,A,Protease,3
5P48,A,Protease,3
3PCW,A,Protease,3
5P42,A,Protease,3
5HCO,A,Protease,3
4Y5B,A,Protease,3
5P20,A,Protease,3
4Y4J,A,Protease,3
5P6I,A,Protease,3
5P41,A,Protease,3
5P7J,A,Protease,3
4Y3T,A,Protease,3
5P0O,A,Protease,3
5P3J,A,Protease,3
5P52,A,Protease,3
5P2D,A,Protease,3
4ZEA,A,Protease,3
5P50,A,Protease,3
4YD5,A,Protease,3
4Y4G,A,Protease,3
5P3W,A,Protease,3
4Y4B,A,Protease,3
5P2X,A,Protease,3
4Y50,A,Protease,3
5P5B,A,Protease,3
5SZ9,A,Protease,3
5P4I,A,Protease,3
5P0Y,A,Protease,3
5P2O,A,Protease,3
5P3D,A,Protease,3
5P3H,A,Protease,3
5KOQ,A,Protease,3
4Y44,A,Protease,3
5P8V,A,Protease,3
5P5Y,A,Protease,3
4ZE6,A,Protease,3
3PRS,A,Protease,3
5P17,A,Protease,3
5P61,A,Protease,3
4Y38,A,Protease,3
5P5N,A,Protease,3
5P5O,A,Protease,3
5OZL,A,Protease,3
5P5A,A,Protease,3
4Y4W,A,Protease,3
5P29,A,Protease,3
3Q6Y,A,Protease,3
5P7Q,A,Protease,3
5P5R,A,Protease,3
5IS4,A,Protease,3
5P3M,A,Protease,3
3PCZ,A,Protease,3
5P5L,A,Protease,3
5OZK,A,Protease,3
5P60,A,Protease,3
5P4F,A,Protease,3
5P45,A,Protease,3
4ER4,E,Protease,3
5P59,A,Protease,3
5P5M,A,Protease,3
4Y57,A,Protease,3
5P3P,A,Protease,3
5P47,A,Protease,3
4Y5K,A,Protease,3
4Y4D,A,Protease,3
5P1H,A,Protease,3
5P1C,A,Protease,3
5P4D,A,Protease,3
5P6L,A,Protease,3
5DPZ,A,Protease,3
5P5J,A,Protease,3
5P30,A,Protease,3
5P8H,A,Protease,3
5P2A,A,Protease,3
5P0G,A,Protease,3
5DR0,A,Protease,3
5P3B,A,Protease,3
5HCT,A,Protease,3
4LP9,A,Protease,3
5P4E,A,Protease,3
4APE,A,Protease,3
5P6X,A,Protease,3
1GVV,A,Protease,3
5P4U,A,Protease,3
5P33,A,Protease,3
5P58,A,Protease,3
5P43,A,Protease,3
5P5C,A,Protease,3
5P4N,A,Protease,3
5P2C,A,Protease,3
5P2Q,A,Protease,3
5P28,A,Protease,3
5P6D,A,Protease,3
5P4O,A,Protease,3
5P75,A,Protease,3
5P2H,A,Protease,3
5P5K,A,Protease,3
5P3E,A,Protease,3
5P1B,A,Protease,3
5P34,A,Protease,3
4Y3Y,A,Protease,3
5P3U,A,Protease,3
5P37,A,Protease,3
5P77,A,Protease,3
4Y3A,A,Protease,3
5P2E,A,Protease,3
5P4V,A,Protease,3
5P2I,A,Protease,3
5P3X,A,Protease,3
5P46,A,Protease,3
5P4L,A,Protease,3
5P3S,A,Protease,3
5P2Z,A,Protease,3
5P2F,A,Protease,3
5P6V,A,Protease,3
5P51,A,Protease,3
5P31,A,Protease,3
2V16,C,Protease,3
5OZA,A,Protease,3
5P3T,A,Protease,3
5P2N,A,Protease,3
5P4W,A,Protease,3
5P5E,A,Protease,3
5P2B,A,Protease,3
5P2J,A,Protease,3
5P26,A,Protease,3
5P3Y,A,Protease,3
5P4T,A,Protease,3
4YCY,A,Protease,3
5P4B,A,Protease,3
1RNE,A,Protease,3
5P3L,A,Protease,3
4Y3N,A,Protease,3
1HRN,A,Protease,3
5P5Q,A,Protease,3
2ER6,E,Protease,3
5P23,A,Protease,3
3KM4,A,Protease,3
1EPL,E,Protease,3
5P6C,A,Protease,3
5P3K,A,Protease,3
2V10,C,Protease,3
5ER1,E,Protease,3
1E5O,E,Protease,3
3OWN,A,Protease,3
5P3A,A,Protease,3
4Y48,A,Protease,3
2ER9,E,Protease,3
3D91,A,Protease,3
1EPO,E,Protease,3
4Y3J,A,Protease,3
5SY3,A,Protease,3
3K1W,A,Protease,3
1GVT,A,Protease,3
2JJJ,A,Protease,3
4RYG,A,Protease,3
1BIL,A,Protease,3
1OEX,A,Protease,3
3OQK,A,Protease,3
4Q1N,A,Protease,3
1OEW,A,Protease,3
1BIM,A,Protease,3
3OD5,A,Protease,3
2ER0,E,Protease,3
4GJC,A,Protease,3
4GJ7,A,Protease,3
4PYV,A,Protease,3
5ER2,E,Protease,3
4RYC,A,Protease,3
3G70,A,Protease,3
4ER2,E,Protease,3
4RZ1,A,Protease,3
2V13,A,Protease,3
2ER7,E,Protease,3
4GJD,A,Protease,3
2V12,C,Protease,3
4GJ9,A,Protease,3
1GVU,A,Protease,3
3URI,A,Protease,3
1EED,P,Protease,3
3ER5,E,Protease,3
3ER3,E,Protease,3
1EPR,E,Protease,3
2VS2,A,Protease,3
3VSW,A,Protease,3
3GW5,A,Protease,3
2JJI,A,Protease,3
4GJA,A,Protease,3
1EPP,E,Protease,3
1EPQ,E,Protease,3
3Q5H,A,Protease,3
1GKT,A,Protease,3
5VPM,A,Protease,3
3Q3T,A,Protease,3
1ER8,E,Protease,3
2V11,C,Protease,3
2G1O,A,Protease,3
3URJ,A,Protease,3
1EPM,E,Protease,3
5VRP,A,Protease,3
1EPN,E,Protease,3
4ER1,E,Protease,3
5V8V,A,Protease,3
1ENT,E,Protease,3
2G1R,A,Protease,3
2G1Y,A,Protease,3
3OQF,A,Protease,3
2G21,A,Protease,3
2G1S,A,Protease,3
3URL,A,Protease,3
3SFC,A,Protease,3
2IL2,A,Protease,3
1BBS,A,Protease,3
2G24,A,Protease,3
2IKO,A,Protease,3
1SMR,A,Protease,3
4AMT,A,Protease,3
3OOT,A,Protease,3
2REN,A,Protease,3
3Q4B,A,Protease,3
6I3F,B,Protease,3
4QUE,A,Protease,3
3VSX,A,Protease,3
2IKU,A,Protease,3
2V0Z,C,Protease,3
3VYE,A,Protease,3
2BKS,A,Protease,3
2FS4,A,Protease,3
2X0B,A,Protease,3
2G27,A,Protease,3
2G26,A,Protease,3
2G1N,A,Protease,3
2G20,A,Protease,3
3VYD,A,Protease,3
2G22,A,Protease,3
1GVW,A,Protease,3
1GVX,A,Protease,3
2I4Q,A,Protease,3
4FXO,A,Protease,3
3VCM,A,Protease,3
6CZK,A,Protease,3
6CZS,A,Protease,3
5KO3,A,Protease,3
6BI8,A,Protease,3
1KMC,A,Protease,3
4GJ6,A,Protease,3
3G6Z,A,Protease,3
3VUC,A,Protease,3
3VYF,A,Protease,3
1BY8,A,Protease,3
4XX3,A,Protease,3
7PCK,A,Protease,3
4S1G,A,Protease,3
4XX4,A,Protease,3
3R5K,A,Protease,3
5UUE,A,Protease,3
3SSB,A,Protease,3
3QH1,A,Protease,3
5K7T,A,Protease,3
2ZJL,A,Protease,3
6D5R,A,Protease,3
5HQD,A,Protease,3
3T8F,A,Protease,3
5UUC,A,Protease,3
3MSF,A,Protease,3
5M9W,A,Protease,3
6D5U,A,Protease,3
3T74,A,Protease,3
5UUD,A,Protease,3
3FVP,A,Protease,3
3FLF,A,Protease,3
4OW3,A,Protease,3
6D5P,A,Protease,3
2G4Z,A,Protease,3
4H57,A,Protease,3
3DNZ,A,Protease,3
3F28,A,Protease,3
5ONR,A,Protease,3
3F2P,A,Protease,3
3QH5,A,Protease,3
3EIM,A,Protease,3
5WR5,A,Protease,3
3DO2,A,Protease,3
2WHZ,A,Protease,3
3ZI6,A,Protease,3
3NN7,A,Protease,3
2WI0,A,Protease,3
3FGD,A,Protease,3
4M65,A,Protease,3
3DO1,A,Protease,3
5WR6,A,Protease,3
3FCQ,A,Protease,3
3T87,A,Protease,3
3T8C,A,Protease,3
3FXP,A,Protease,3
3T8G,A,Protease,3
5FSJ,A,Protease,3
6D5Q,A,Protease,3
6D5T,A,Protease,3
5UUB,A,Protease,3
5FSS,A,Protease,3
3FV4,A,Protease,3
5UUA,A,Protease,3
6FJ2,A,Protease,3
4PS0,A,Protease,3
6D5S,A,Protease,3
4TNL,A,Protease,3
3FB0,A,Protease,3
1QF1,A,Protease,3
6FSM,A,Protease,3
3T73,A,Protease,3
3T8D,A,Protease,3
3MS3,A,Protease,3
1QF0,A,Protease,3
1GXW,A,Protease,3
5FXN,A,Protease,3
3LS7,A,Protease,3
3DO0,A,Protease,3
3MSN,A,Protease,3
3T8H,A,Protease,3
4D91,A,Protease,3
3FXS,A,Protease,3
8TLI,A,Protease,3
5UU9,A,Protease,3
5O8N,A,Protease,3
5UU8,A,Protease,3
3N21,A,Protease,3
3MSA,A,Protease,3
3FOR,A,Protease,3
4D9W,A,Protease,3
1PE8,A,Protease,3
3QGO,A,Protease,3
1QF2,A,Protease,3
3FBO,A,Protease,3
5TAK,A,Protease,3
5ONP,A,Protease,3
1PE7,A,Protease,3
5FSP,A,Protease,3
5T9Q,A,Protease,3
5TAE,A,Protease,3
5ONQ,A,Protease,3
5WR2,A,Protease,3
1KEI,A,Protease,3
1KTO,A,Protease,3
1HYT,A,Protease,3
5TAI,A,Protease,3
5TAJ,A,Protease,3
5WR3,A,Protease,3
7TLI,A,Protease,3
1KS7,A,Protease,3
5TAC,A,Protease,3
5TAD,A,Protease,3
5WR4,A,Protease,3
1FJT,A,Protease,3
1FJV,A,Protease,3
5T9K,A,Protease,3
1FJO,A,Protease,3
1KKK,A,Protease,3
6D5O,A,Protease,3
1KL6,A,Protease,3
5DLH,A,Protease,3
1KR6,A,Protease,3
1FJU,A,Protease,3
1KRO,A,Protease,3
4IYR,A,Protease,3
5UU7,A,Protease,3
1KJO,A,Protease,3
5UN3,A,Protease,3
1FJ3,A,Protease,3
5T9I,A,Protease,3
5TLI,A,Protease,3
1TLI,A,Protease,3
1PE5,A,Protease,3
2TLI,A,Protease,3
1KJP,A,Protease,3
1TLX,A,Protease,3
1FJW,A,Protease,3
1OS0,A,Protease,3
1NMQ,A,Protease,3
4TLI,A,Protease,3
5TLN,A,Protease,3
6TLI,A,Protease,3
2TLX,A,Protease,3
3PD1,A,Protease,3
4TLN,A,Protease,3
1THL,A,Protease,3
7TLN,A,Protease,3
2PBH,A,Protease,3
3TLI,A,Protease,3
1FJQ,A,Protease,3
3H0E,A,Protease,3
2PWX,A,Protease,3
4GJ8,A,Protease,3
4GJ5,A,Protease,3
4GJB,A,Protease,3
2J33,A,Protease,3
1NMS,A,Protease,3
1CJL,A,Protease,3
4GER,A,Protease,3
1ESP,A,Protease,3
3PD0,A,Protease,3
2J31,A,Protease,3
4B52,A,Protease,3
4QU8,A,Protease,3
4JJE,A,Protease,3
2J32,A,Protease,3
5IBP,A,Protease,3
2J30,A,Protease,3
5I9T,A,Protease,3
5I9B,A,Protease,3
4QUA,A,Protease,3
5IBC,A,Protease,3
5IAR,A,Protease,3
4EHD,A,Protease,3
