protein,chain,group,group1
3MYH,X,ADPBP,7
3N2A,A,ADPBP,7
3N5B,A,ADPBP,7
3N83,A,ADPBP,7
5UYX,A,ADPBP,7
5UYZ,A,ADPBP,7
5VHC,D,ADPBP,7
5VHD,D,ADPBP,7
5VR8,C,ADPBP,7
5VY8,A,ADPBP,7
5W2H,A,ADPBP,7
5W2I,A,ADPBP,7
5W3D,A,ADPBP,7
5W74,A,ADPBP,7
5WC2,A,ADPBP,7
5WDE,A,ADPBP,7
5WDH,A,ADPBP,7
5X06,E,ADPBP,7
5X0G,A,ADPBP,7
5X17,A,ADPBP,7
5X1T,A,ADPBP,7
4QPM,A,ADPBP,7
4QQY,A,ADPBP,7
4R1F,A,ADPBP,7
4R1L,A,ADPBP,7
4R7Y,A,ADPBP,7
4R7Z,A,ADPBP,7
4R8Q,A,ADPBP,7
4RF8,A,ADPBP,7
4RIW,B,ADPBP,7
4RIX,B,ADPBP,7
4RIY,B,ADPBP,7
4RKZ,A,ADPBP,7
4RVO,A,ADPBP,7
4RZ3,A,ADPBP,7
4RZQ,A,ADPBP,7
4S1H,A,ADPBP,7
4TLA,B,ADPBP,7
4TS7,A,ADPBP,7
4TSF,D,ADPBP,7
4TT3,D,ADPBP,7
4TYN,A,ADPBP,7
4TYW,A,ADPBP,7
4U00,A,ADPBP,7
4U0S,A,ADPBP,7
4U0U,A,ADPBP,7
5KK8,A,ADPBP,7
5KNB,B,ADPBP,7
5KNC,A,ADPBP,7
5KPZ,A,ADPBP,7
5KQ5,C,ADPBP,7
5KWA,A,ADPBP,7
5KX5,F,ADPBP,7
5L22,B,ADPBP,7
5L3K,A,ADPBP,7
5L8J,A,ADPBP,7
5L8K,A,ADPBP,7
5L8L,A,ADPBP,7
5L9Q,A,ADPBP,7
5L9W,B,ADPBP,7
5LB3,B,ADPBP,7
5LB5,A,ADPBP,7
5LBA,B,ADPBP,7
5LDB,A,ADPBP,7
5LIH,A,ADPBP,7
5LJV,A,ADPBP,7
5LPB,A,ADPBP,7
5LPZ,A,ADPBP,7
5LQX,B,ADPBP,7
5LQY,B,ADPBP,7
5LQZ,B,ADPBP,7
5LRT,A,ADPBP,7
5LTA,A,ADPBP,7
5LTJ,A,ADPBP,7
5LTK,A,ADPBP,7
5LU4,A,ADPBP,7
5LXM,A,ADPBP,7
5LY3,A,ADPBP,7
5M05,A,ADPBP,7
5M06,B,ADPBP,7
5M1R,A,ADPBP,7
5M32,C,ADPBP,7
5M3U,A,ADPBP,7
5M6Z,A,ADPBP,7
5M7P,A,ADPBP,7
5MAQ,A,ADPBP,7
6Q93,A,ADPBP,7
6QB8,Q,ADPBP,7
6QDJ,A,ADPBP,7
6QEL,A,ADPBP,7
6QEM,G,ADPBP,7
6QF4,A,ADPBP,7
6QI8,A,ADPBP,7
6QI9,A,ADPBP,7
6QID,A,ADPBP,7
6QIE,A,ADPBP,7
6QP0,A,ADPBP,7
6QS4,B,ADPBP,7
6QS6,A,ADPBP,7
6QS7,F,ADPBP,7
6QS8,F,ADPBP,7
6QUM,A,ADPBP,7
6R0W,C,ADPBP,7
6R0Y,B,ADPBP,7
6R0Z,A,ADPBP,7
6R10,A,ADPBP,7
6R49,A,ADPBP,7
6R4A,A,ADPBP,7
6R4B,A,ADPBP,7
6R4C,A,ADPBP,7
6R4D,A,ADPBP,7
6RAD,A,ADPBP,7
6RAF,B,ADPBP,7
6RAG,A,ADPBP,7
6RAL,A,ADPBP,7
6RAM,A,ADPBP,7
6RAW,4,ADPBP,7
6RAX,4,ADPBP,7
6RAY,7,ADPBP,7
6RAZ,5,ADPBP,7
6RD4,X,ADPBP,7
6RD9,X,ADPBP,7
6RDB,X,ADPBP,7
6RDC,Y,ADPBP,7
6RDE,Y,ADPBP,7
6RDG,X,ADPBP,7
6RDH,X,ADPBP,7
6RDI,X,ADPBP,7
6RDJ,X,ADPBP,7
6RDK,X,ADPBP,7
6RDL,X,ADPBP,7
6RDM,X,ADPBP,7
6RDN,X,ADPBP,7
6RDO,X,ADPBP,7
6RDP,X,ADPBP,7
6RDQ,X,ADPBP,7
6RDR,X,ADPBP,7
6RDS,X,ADPBP,7
6RDT,X,ADPBP,7
6RDU,X,ADPBP,7
6RDV,X,ADPBP,7
6RDW,X,ADPBP,7
6RDX,X,ADPBP,7
6RDY,X,ADPBP,7
6RDZ,Y,ADPBP,7
6RE0,Y,ADPBP,7
6RE1,Y,ADPBP,7
6RE2,Y,ADPBP,7
6RE3,Y,ADPBP,7
6RE4,Y,ADPBP,7
6RE5,Y,ADPBP,7
6RE6,Y,ADPBP,7
6RE7,Y,ADPBP,7
6RE8,Y,ADPBP,7
6RE9,Y,ADPBP,7
6REA,Y,ADPBP,7
6REB,X,ADPBP,7
6REC,X,ADPBP,7
6RED,X,ADPBP,7
6REE,X,ADPBP,7
6REF,X,ADPBP,7
6REP,X,ADPBP,7
6RER,X,ADPBP,7
6RES,X,ADPBP,7
6RET,X,ADPBP,7
6REU,X,ADPBP,7
6RFV,A,ADPBP,7
6RGY,A,ADPBP,7
6RGZ,A,ADPBP,7
6RH0,A,ADPBP,7
6RH1,A,ADPBP,7
6RH2,A,ADPBP,7
6RH7,A,ADPBP,7
6RH8,A,ADPBP,7
6RJ4,B,ADPBP,7
6RKE,B,ADPBP,7
6RM8,A,ADPBP,7
6RM9,A,ADPBP,7
6RMA,A,ADPBP,7
6RMB,A,ADPBP,7
6RMC,A,ADPBP,7
6RN2,A,ADPBP,7
6RN3,A,ADPBP,7
6RN4,F,ADPBP,7
6RO1,A,ADPBP,7
6RSW,A,ADPBP,7
6RU7,A,ADPBP,7
6RU8,A,ADPBP,7
6RWZ,A,ADPBP,7
6S02,A,ADPBP,7
6S0J,A,ADPBP,7
6S2P,N,ADPBP,7
6S3H,A,ADPBP,7
6S3I,A,ADPBP,7
6S3M,A,ADPBP,7
6S3N,A,ADPBP,7
6S3O,A,ADPBP,7
6S4F,A,ADPBP,7
6S5B,A,ADPBP,7
6S5G,A,ADPBP,7
6S5O,A,ADPBP,7
6S7R,A,ADPBP,7
6S85,C,ADPBP,7
6FO1,A,ADPBP,7
6FOC,A,ADPBP,7
6FSA,A,ADPBP,7
6FTX,W,ADPBP,7
6FUA,C,ADPBP,7
6FUX,A,ADPBP,7
6FWS,A,ADPBP,7
6G0L,M,ADPBP,7
6G2J,O,ADPBP,7
6G2V,A,ADPBP,7
6G2W,A,ADPBP,7
6G2X,A,ADPBP,7
6G2Y,A,ADPBP,7
6G2Z,A,ADPBP,7
6G30,A,ADPBP,7
6G3R,A,ADPBP,7
6G3S,A,ADPBP,7
6G6Y,A,ADPBP,7
6G6Z,A,ADPBP,7
6G72,O,ADPBP,7
6GCN,A,ADPBP,7
6GCO,A,ADPBP,7
6GEJ,M,ADPBP,7
6GEN,M,ADPBP,7
6GFG,B,ADPBP,7
6GKH,A,ADPBP,7
6GNE,A,ADPBP,7
6GNF,A,ADPBP,7
6GNG,A,ADPBP,7
6GPP,A,ADPBP,7
6GQ6,A,ADPBP,7
6GR2,A,ADPBP,7
6GR5,A,ADPBP,7
6GRG,D,ADPBP,7
6HD0,B,ADPBP,7
6HD3,A,ADPBP,7
6HE4,L,ADPBP,7
6HE8,M,ADPBP,7
6HE9,L,ADPBP,7
6HEA,K,ADPBP,7
6HEC,J,ADPBP,7
6HED,I,ADPBP,7
6HEG,A,ADPBP,7
6HKX,A,ADPBP,7
6HKY,A,ADPBP,7
8AK3,A,ADPBP,7
8AMZ,I,ADPBP,7
8AR7,A,ADPBP,7
8AR8,A,ADPBP,7
8ARP,A,ADPBP,7
8AS8,A,ADPBP,7
8ATF,G,ADPBP,7
8AV6,A,ADPBP,7
8B9G,A,ADPBP,7
8B9I,A,ADPBP,7
8B9J,A,ADPBP,7
8B9K,A,ADPBP,7
8BFN,A,ADPBP,7
8BJH,A,ADPBP,7
8BJI,A,ADPBP,7
8BMP,B,ADPBP,7
8BNS,A,ADPBP,7
8BOB,C,ADPBP,7
8BR0,A,ADPBP,7
8BR9,A,ADPBP,7
8BSC,D,ADPBP,7
8BV0,A,ADPBP,7
8C0U,A,ADPBP,7
8C0V,E,ADPBP,7
8C0W,D,ADPBP,7
8C3N,A,ADPBP,7
8CAH,X,ADPBP,7
8CCN,A,ADPBP,7
8CCO,A,ADPBP,7
8CNT,A,ADPBP,7
8CQX,A,ADPBP,7
8CRG,A,ADPBP,7
8D13,A,ADPBP,7
8D14,A,ADPBP,7
8D15,A,ADPBP,7
8D16,A,ADPBP,7
8D17,A,ADPBP,7
8D18,A,ADPBP,7
8D3U,A,ADPBP,7
2W41,A,ADPBP,7
2W4J,A,ADPBP,7
2W4K,A,ADPBP,7
2W58,A,ADPBP,7
2W5A,A,ADPBP,7
2W6E,D,ADPBP,7
2W8R,A,ADPBP,7
2WE5,A,ADPBP,7
2WEP,A,ADPBP,7
2WHX,A,ADPBP,7
2WOG,A,ADPBP,7
2WOJ,A,ADPBP,7
2WPD,D,ADPBP,7
2WQE,A,ADPBP,7
2WQN,A,ADPBP,7
2WSS,D,ADPBP,7
2WTU,A,ADPBP,7
2WW4,A,ADPBP,7
2WWF,A,ADPBP,7
2WWG,A,ADPBP,7
2WWI,A,ADPBP,7
2WZB,A,ADPBP,7
2WZC,A,ADPBP,7
2WZD,A,ADPBP,7
2X13,A,ADPBP,7
2X15,A,ADPBP,7
2X2R,A,ADPBP,7
2X58,A,ADPBP,7
2X6T,A,ADPBP,7
2X7C,A,ADPBP,7
2X7D,A,ADPBP,7
2X7E,A,ADPBP,7
2X86,A,ADPBP,7
2XAE,A,ADPBP,7
2XAL,A,ADPBP,7
2XAM,A,ADPBP,7
2XAU,A,ADPBP,7
2XCM,A,ADPBP,7
2XD4,A,ADPBP,7
2XE7,A,ADPBP,7
2XGJ,A,ADPBP,7
2XJA,A,ADPBP,7
2XK2,A,ADPBP,7
2XOC,A,ADPBP,7
2XT3,A,ADPBP,7
2XUU,A,ADPBP,7
2XX3,A,ADPBP,7
2XZL,A,ADPBP,7
2XZO,A,ADPBP,7
2Y5W,A,ADPBP,7
4UAK,A,ADPBP,7
4UBF,A,ADPBP,7
4UKD,A,ADPBP,7
4UOH,B,ADPBP,7
4UQO,A,ADPBP,7
4USJ,A,ADPBP,7
4UXR,C,ADPBP,7
4UY0,C,ADPBP,7
4V03,A,ADPBP,7
4V1T,A,ADPBP,7
4WBB,A,ADPBP,7
4WBD,A,ADPBP,7
4WH2,A,ADPBP,7
4WOE,A,ADPBP,7
4WTJ,A,ADPBP,7
4WW0,A,ADPBP,7
4WW4,A,ADPBP,7
4WW9,A,ADPBP,7
4WZA,E,ADPBP,7
6YHR,A,ADPBP,7
6YPN,B,ADPBP,7
6YSY,A,ADPBP,7
6YUF,A,ADPBP,7
6YXT,A,ADPBP,7
6YY0,D,ADPBP,7
6YZH,A,ADPBP,7
6Z0P,A,ADPBP,7
6Z19,B,ADPBP,7
6Z1D,B,ADPBP,7
6Z1E,B,ADPBP,7
6Z1F,1,ADPBP,7
6Z1R,D,ADPBP,7
6Z1U,D,ADPBP,7
6Z47,A,ADPBP,7
6Z4W,A,ADPBP,7
6Z63,A,ADPBP,7
6Z67,C,ADPBP,7
6Z7U,A,ADPBP,7
6ZCE,K,ADPBP,7
6ZM2,A,ADPBP,7
6ZNL,A,ADPBP,7
6ZNM,G,ADPBP,7
6ZNN,G,ADPBP,7
6ZNO,G,ADPBP,7
6ZNX,A,ADPBP,7
6ZO4,G,ADPBP,7
6ZPH,B,ADPBP,7
6ZPO,D,ADPBP,7
6ZQM,D,ADPBP,7
6ZQN,D,ADPBP,7
6ZU9,K,ADPBP,7
6ZV6,H,ADPBP,7
6ZY4,F,ADPBP,7
6ZYH,A,ADPBP,7
6ZYI,A,ADPBP,7
6ZYJ,A,ADPBP,7
7A1G,X,ADPBP,7
7A3Z,A,ADPBP,7
7A4V,A,ADPBP,7
7A8R,A,ADPBP,7
7ABR,A,ADPBP,7
7AD9,B,ADPBP,7
4A14,A,ADPBP,7
4A1Z,A,ADPBP,7
4A28,A,ADPBP,7
4A36,A,ADPBP,7
4A50,A,ADPBP,7
4A51,A,ADPBP,7
4A5Y,A,ADPBP,7
4A7F,A,ADPBP,7
4A7H,A,ADPBP,7
4A7L,A,ADPBP,7
4A7N,A,ADPBP,7
4AG5,A,ADPBP,7
4AM7,A,ADPBP,7
4ANJ,A,ADPBP,7
4AP0,A,ADPBP,7
4AQK,A,ADPBP,7
4ARK,A,ADPBP,7
4AS7,A,ADPBP,7
4ASU,A,ADPBP,7
4AX8,A,ADPBP,7
4AXE,A,ADPBP,7
4AXX,A,ADPBP,7
4AY2,A,ADPBP,7
4B0T,A,ADPBP,7
4B2Q,D,ADPBP,7
4B3I,A,ADPBP,7
4B3J,C,ADPBP,7
4B7B,A,ADPBP,7
4BBG,A,ADPBP,7
4BC2,A,ADPBP,7
4BG4,A,ADPBP,7
4BGA,A,ADPBP,7
4BGB,A,ADPBP,7
4BIU,C,ADPBP,7
4BIX,A,ADPBP,7
4BIY,A,ADPBP,7
4BIZ,A,ADPBP,7
4BLO,A,ADPBP,7
4BN1,A,ADPBP,7
4BN2,A,ADPBP,7
4BQL,A,ADPBP,7
4BQS,A,ADPBP,7
4BS1,A,ADPBP,7
4BT0,A,ADPBP,7
4BT1,A,ADPBP,7
4BTJ,A,ADPBP,7
4BUB,A,ADPBP,7
4BXN,A,ADPBP,7
4BZP,A,ADPBP,7
4BZQ,A,ADPBP,7
4C12,A,ADPBP,7
5ZI2,B,ADPBP,7
5ZK6,A,ADPBP,7
5ZLP,D,ADPBP,7
5ZO7,A,ADPBP,7
5ZO8,A,ADPBP,7
5ZO9,A,ADPBP,7
5ZQ6,A,ADPBP,7
5ZU9,A,ADPBP,7
5ZUI,A,ADPBP,7
5ZWA,A,ADPBP,7
5ZWB,A,ADPBP,7
5ZXM,A,ADPBP,7
5ZZ6,C,ADPBP,7
6A1Z,A,ADPBP,7
6A20,A,ADPBP,7
6A8C,A,ADPBP,7
6ADX,A,ADPBP,7
6ADY,A,ADPBP,7
6AN9,A,ADPBP,7
6AP1,A,ADPBP,7
6AV9,C,ADPBP,7
6AVB,C,ADPBP,7
6AVP,A,ADPBP,7
6AWG,B,ADPBP,7
6AWI,A,ADPBP,7
6AWJ,A,ADPBP,7
6AZ0,E,ADPBP,7
6AZY,A,ADPBP,7
6B1I,A,ADPBP,7
6B1N,A,ADPBP,7
6B4I,E,ADPBP,7
6B5D,A,ADPBP,7
6B89,A,ADPBP,7
6B8B,A,ADPBP,7
6BBM,A,ADPBP,7
6BDN,A,ADPBP,7
4IEI,A,ADPBP,7
4IFC,A,ADPBP,7
4IFW,A,ADPBP,7
4IHJ,F,ADPBP,7
4IHQ,A,ADPBP,7
4II5,A,ADPBP,7
4IKE,A,ADPBP,7
4IOK,A,ADPBP,7
4IOL,A,ADPBP,7
4IWX,A,ADPBP,7
4IWY,A,ADPBP,7
4IX4,A,ADPBP,7
4IX6,A,ADPBP,7
4IY0,A,ADPBP,7
4IYN,A,ADPBP,7
4IZ5,A,ADPBP,7
4J0B,A,ADPBP,7
4J8F,A,ADPBP,7
4J91,A,ADPBP,7
4JAS,A,ADPBP,7
4JAU,A,ADPBP,7
4JAV,A,ADPBP,7
4JJZ,A,ADPBP,7
4JKI,A,ADPBP,7
4JKY,A,ADPBP,7
4JL5,A,ADPBP,7
4JL6,A,ADPBP,7
4JL8,A,ADPBP,7
4JLA,A,ADPBP,7
4JLB,A,ADPBP,7
4JLD,A,ADPBP,7
4JLO,A,ADPBP,7
4JLP,A,ADPBP,7
4JLV,A,ADPBP,7
4JZK,A,ADPBP,7
4K42,A,ADPBP,7
4K43,A,ADPBP,7
4K46,A,ADPBP,7
4K8C,A,ADPBP,7
7NVL,A,ADPBP,7
7NVM,A,ADPBP,7
7NVN,A,ADPBP,7
7NVO,E,ADPBP,7
7NVV,7,ADPBP,7
7NVX,7,ADPBP,7
7NW0,7,ADPBP,7
7NXF,A,ADPBP,7
7NXU,A,ADPBP,7
7NY1,A,ADPBP,7
7O3W,A,ADPBP,7
7O3X,A,ADPBP,7
7O3Y,A,ADPBP,7
7O3Z,A,ADPBP,7
7O40,A,ADPBP,7
7O4I,7,ADPBP,7
7O4J,7,ADPBP,7
7O4K,7,ADPBP,7
7O4L,7,ADPBP,7
7O4S,D,ADPBP,7
7O4X,A,ADPBP,7
7O72,7,ADPBP,7
7O73,7,ADPBP,7
7O75,7,ADPBP,7
7OAR,A,ADPBP,7
7OLE,B,ADPBP,7
7OTJ,A,ADPBP,7
7OU0,B,ADPBP,7
7OU2,A,ADPBP,7
7OU4,B,ADPBP,7
7OXO,A,ADPBP,7
7OY3,A,ADPBP,7
7OYF,A,ADPBP,7
7OYH,A,ADPBP,7
7P09,D,ADPBP,7
7P0B,A,ADPBP,7
7P0M,D,ADPBP,7
7P1G,C,ADPBP,7
7P2Y,D,ADPBP,7
7P3N,E,ADPBP,7
7P3W,F,ADPBP,7
7P6X,A,ADPBP,7
7PBL,D,ADPBP,7
7PBM,D,ADPBP,7
7PBN,A,ADPBP,7
7PBO,A,ADPBP,7
7PBP,A,ADPBP,7
7PBQ,E,ADPBP,7
7PBR,E,ADPBP,7
7PBS,E,ADPBP,7
7PBT,D,ADPBP,7
7PCE,A,ADPBP,7
7PDZ,I,ADPBP,7
7PLI,A,ADPBP,7
7PLJ,A,ADPBP,7
7PLT,C,ADPBP,7
7PLU,C,ADPBP,7
7PLV,C,ADPBP,7
7PLW,C,ADPBP,7
7PLX,C,ADPBP,7
7PLY,C,ADPBP,7
7PLZ,C,ADPBP,7
7PM0,C,ADPBP,7
7PM1,C,ADPBP,7
7PM2,C,ADPBP,7
7PM3,B,ADPBP,7
7PM5,A,ADPBP,7
7PM6,A,ADPBP,7
7PM7,A,ADPBP,7
7PM8,A,ADPBP,7
7PM9,A,ADPBP,7
7PMA,A,ADPBP,7
7PMB,A,ADPBP,7
7PMC,A,ADPBP,7
7PMD,C,ADPBP,7
7PME,C,ADPBP,7
7PMF,C,ADPBP,7
7PMG,C,ADPBP,7
7PMH,C,ADPBP,7
7PMI,C,ADPBP,7
7PMJ,C,ADPBP,7
7PML,C,ADPBP,7
7PMM,A,ADPBP,7
7PMQ,C,ADPBP,7
7PN0,A,ADPBP,7
7PUX,A,ADPBP,7
5E3H,A,ADPBP,7
5E4F,A,ADPBP,7
5E7P,A,ADPBP,7
5EC0,A,ADPBP,7
5EFQ,A,ADPBP,7
5ELZ,A,ADPBP,7
5EOX,A,ADPBP,7
5EOY,A,ADPBP,7
5EQT,A,ADPBP,7
5ERR,A,ADPBP,7
5ERT,A,ADPBP,7
5ERU,A,ADPBP,7
5ERV,A,ADPBP,7
5EUL,A,ADPBP,7
5EVZ,A,ADPBP,7
5EXT,A,ADPBP,7
5EYN,A,ADPBP,7
5F0Z,A,ADPBP,7
5FBS,A,ADPBP,7
5FG8,A,ADPBP,7
5FHD,A,ADPBP,7
5FHE,A,ADPBP,7
5FHF,A,ADPBP,7
5FHH,A,ADPBP,7
5FL3,A,ADPBP,7
5FL7,D,ADPBP,7
5FM6,A,ADPBP,7
5FM7,A,ADPBP,7
5FSX,A,ADPBP,7
5FTC,A,ADPBP,7
5FTE,A,ADPBP,7
5FTF,A,ADPBP,7
5FTJ,A,ADPBP,7
5FTK,A,ADPBP,7
5FTL,A,ADPBP,7
5FTM,A,ADPBP,7
2Y65,A,ADPBP,7
2Y83,O,ADPBP,7
2Y8I,X,ADPBP,7
2Y8L,E,ADPBP,7
2Y8Q,E,ADPBP,7
2YHY,A,ADPBP,7
2YI1,A,ADPBP,7
2YNM,A,ADPBP,7
2YWV,A,ADPBP,7
2YX6,C,ADPBP,7
2YZL,A,ADPBP,7
2Z4R,A,ADPBP,7
2Z4S,A,ADPBP,7
2ZAO,A,ADPBP,7
2ZBD,A,ADPBP,7
2ZDG,A,ADPBP,7
2ZDH,A,ADPBP,7
2ZDY,A,ADPBP,7
2ZFI,A,ADPBP,7
2ZFJ,A,ADPBP,7
2ZFK,A,ADPBP,7
2ZFL,A,ADPBP,7
2ZFM,A,ADPBP,7
2ZGV,A,ADPBP,7
2ZHC,A,ADPBP,7
2ZI3,A,ADPBP,7
2ZI4,A,ADPBP,7
2ZI9,A,ADPBP,7
2ZJ5,A,ADPBP,7
2ZKJ,A,ADPBP,7
2ZPA,A,ADPBP,7
2ZRD,A,ADPBP,7
2ZRI,A,ADPBP,7
2ZRO,A,ADPBP,7
2ZS8,A,ADPBP,7
2ZS9,A,ADPBP,7
2ZSA,A,ADPBP,7
2ZSB,A,ADPBP,7
2ZSF,A,ADPBP,7
2ZTS,A,ADPBP,7
2ZWH,A,ADPBP,7
3A0T,A,ADPBP,7
3A1D,A,ADPBP,7
3A37,A,ADPBP,7
3A4M,A,ADPBP,7
3A5C,A,ADPBP,7
3A5L,C,ADPBP,7
3A7J,A,ADPBP,7
2BTD,A,ADPBP,7
2BU8,A,ADPBP,7
2BUF,B,ADPBP,7
2BUP,A,ADPBP,7
2BVC,A,ADPBP,7
2C02,A,ADPBP,7
2C2A,A,ADPBP,7
2C31,A,ADPBP,7
2C39,B,ADPBP,7
2C8C,D,ADPBP,7
2C98,A,ADPBP,7
2C9O,A,ADPBP,7
2CDN,A,ADPBP,7
2CDU,A,ADPBP,7
2CE7,A,ADPBP,7
2CEA,A,ADPBP,7
2CGJ,A,ADPBP,7
2CGL,A,ADPBP,7
2CH6,A,ADPBP,7
2CK3,D,ADPBP,7
2CKP,A,ADPBP,7
2CN5,A,ADPBP,7
2CNQ,A,ADPBP,7
2CVX,A,ADPBP,7
2D0O,A,ADPBP,7
2D2F,A,ADPBP,7
2D33,A,ADPBP,7
2D3A,A,ADPBP,7
2D3C,A,ADPBP,7
2D7D,A,ADPBP,7
2DCN,A,ADPBP,7
2DFN,A,ADPBP,7
2DFT,A,ADPBP,7
2DHR,A,ADPBP,7
2DLN,A,ADPBP,7
2DPY,B,ADPBP,7
2DR3,A,ADPBP,7
2DTH,A,ADPBP,7
2DWC,A,ADPBP,7
2DWO,A,ADPBP,7
5ONV,A,ADPBP,7
5OOC,A,ADPBP,7
5OOD,A,ADPBP,7
5OOF,A,ADPBP,7
5OPX,A,ADPBP,7
5OQU,B,ADPBP,7
5ORJ,B,ADPBP,7
5ORK,B,ADPBP,7
5ORL,A,ADPBP,7
5ORN,A,ADPBP,7
5ORO,A,ADPBP,7
5ORP,A,ADPBP,7
5ORR,A,ADPBP,7
5ORS,A,ADPBP,7
5ORT,A,ADPBP,7
5ORV,A,ADPBP,7
5ORW,A,ADPBP,7
5ORX,A,ADPBP,7
5ORY,A,ADPBP,7
5ORZ,A,ADPBP,7
5OS0,A,ADPBP,7
5OS1,A,ADPBP,7
5OS2,A,ADPBP,7
5OS3,A,ADPBP,7
5OS4,A,ADPBP,7
5OS5,A,ADPBP,7
5OS6,A,ADPBP,7
5OSD,A,ADPBP,7
5OSE,A,ADPBP,7
5OSF,A,ADPBP,7
5OSL,A,ADPBP,7
5OVO,A,ADPBP,7
2DY9,A,ADPBP,7
2DYA,A,ADPBP,7
2E2P,A,ADPBP,7
2E2Q,A,ADPBP,7
2ECK,A,ADPBP,7
2EWV,A,ADPBP,7
2F1J,A,ADPBP,7
2F43,B,ADPBP,7
2F9G,A,ADPBP,7
2FF7,A,ADPBP,7
2FFA,A,ADPBP,7
2FFB,A,ADPBP,7
2FKY,A,ADPBP,7
2FL2,A,ADPBP,7
2FL6,A,ADPBP,7
2FME,A,ADPBP,7
2FNA,A,ADPBP,7
2FPK,A,ADPBP,7
2FSI,A,ADPBP,7
2FSN,A,ADPBP,7
2FV7,A,ADPBP,7
2FYK,A,ADPBP,7
2G1Q,A,ADPBP,7
2G2I,A,ADPBP,7
6O8E,A,ADPBP,7
6O8G,A,ADPBP,7
6OA9,E,ADPBP,7
6OAA,B,ADPBP,7
6OAB,D,ADPBP,7
6OAX,F,ADPBP,7
6OAY,F,ADPBP,7
6OBY,A,ADPBP,7
6OG1,F,ADPBP,7
6OG2,F,ADPBP,7
6OID,A,ADPBP,7
6OJZ,A,ADPBP,7
6OK2,A,ADPBP,7
6OKV,C,ADPBP,7
6OMB,A,ADPBP,7
6ON2,E,ADPBP,7
6OO2,A,ADPBP,7
6OPC,A,ADPBP,7
6OQR,F,ADPBP,7
6OQS,F,ADPBP,7
6OQT,F,ADPBP,7
6OQU,F,ADPBP,7
6OQV,F,ADPBP,7
6OQW,F,ADPBP,7
6P07,F,ADPBP,7
6P0Y,A,ADPBP,7
6P2D,A,ADPBP,7
6P7K,A,ADPBP,7
6PAM,A,ADPBP,7
6PDW,B,ADPBP,7
6PDY,A,ADPBP,7
6PEK,A,ADPBP,7
6PEN,A,ADPBP,7
6PK7,A,ADPBP,7
6PO1,F,ADPBP,7
6PO3,F,ADPBP,7
6POD,A,ADPBP,7
6POS,F,ADPBP,7
6PP5,F,ADPBP,7
6PP6,F,ADPBP,7
6PP7,A,ADPBP,7
6PP8,F,ADPBP,7
6PQV,F,ADPBP,7
6PXI,E,ADPBP,7
6PXK,G,ADPBP,7
6PXL,A,ADPBP,7
6Q45,D,ADPBP,7
1VFX,A,ADPBP,7
1VFZ,A,ADPBP,7
1VHL,A,ADPBP,7
1VOM,A,ADPBP,7
1VRP,A,ADPBP,7
1VTK,A,ADPBP,7
1W0J,A,ADPBP,7
1W0K,A,ADPBP,7
1W2D,A,ADPBP,7
1W44,A,ADPBP,7
1W46,A,ADPBP,7
1W47,A,ADPBP,7
1W4B,A,ADPBP,7
1W5S,A,ADPBP,7
1W5T,C,ADPBP,7
1W78,A,ADPBP,7
1W7I,A,ADPBP,7
1W7J,A,ADPBP,7
1W7K,A,ADPBP,7
1W9I,A,ADPBP,7
1W9J,A,ADPBP,7
1W9K,A,ADPBP,7
1W9L,A,ADPBP,7
1WB9,A,ADPBP,7
1WBB,A,ADPBP,7
1WBD,A,ADPBP,7
1WBP,A,ADPBP,7
1WE2,A,ADPBP,7
1WKL,A,ADPBP,7
1WNL,A,ADPBP,7
1WPG,A,ADPBP,7
1X3M,A,ADPBP,7
1X6V,B,ADPBP,7
1X88,A,ADPBP,7
1XCP,A,ADPBP,7
1XD9,A,ADPBP,7
1XJK,A,ADPBP,7
1XJQ,B,ADPBP,7
8DAR,A,ADPBP,7
8DAS,A,ADPBP,7
8DAT,A,ADPBP,7
8DAU,A,ADPBP,7
8DAV,A,ADPBP,7
8DAW,A,ADPBP,7
8DB3,A,ADPBP,7
8DBA,A,ADPBP,7
8DBE,A,ADPBP,7
8DBF,A,ADPBP,7
8DBO,A,ADPBP,7
8DBS,E,ADPBP,7
8DD0,A,ADPBP,7
8DFC,E,ADPBP,7
8DFD,E,ADPBP,7
8DMX,A,ADPBP,7
8DMY,A,ADPBP,7
8DNC,A,ADPBP,7
8DNF,A,ADPBP,7
8DNH,A,ADPBP,7
8DOU,A,ADPBP,7
8DR6,E,ADPBP,7
8DVS,A,ADPBP,7
8DVU,A,ADPBP,7
8DYJ,B,ADPBP,7
8DZG,A,ADPBP,7
8E1H,A,ADPBP,7
8E7V,E,ADPBP,7
8E8Q,E,ADPBP,7
8E9B,A,ADPBP,7
8EFE,A,ADPBP,7
8EFH,A,ADPBP,7
8EFI,B,ADPBP,7
8EFV,A,ADPBP,7
8EFY,A,ADPBP,7
8EGD,A,ADPBP,7
8EGF,A,ADPBP,7
8EGL,A,ADPBP,7
8EGQ,A,ADPBP,7
8EGU,A,ADPBP,7
8EJM,A,ADPBP,7
8ENC,B,ADPBP,7
8ENK,A,ADPBP,7
8ET3,E,ADPBP,7
8ETR,A,ADPBP,7
8EVX,A,ADPBP,7
8EVZ,A,ADPBP,7
8F5F,A,ADPBP,7
8F5J,A,ADPBP,7
8F5S,A,ADPBP,7
