protein,chain,group,group1
3UJI,H,beta,1
4EST,E,beta,1
4GMT,H,beta,1
4H20,H,beta,1
5EST,E,beta,1
6EST,A,beta,1
7EST,E,beta,1
8EST,E,beta,1
9EST,A,beta,1
1I9I,H,beta,1
1LO0,H,beta,1
1LO2,H,beta,1
1OQ1,A,beta,1
1Q8S,A,beta,1
1V6J,A,beta,1
1ZRU,A,beta,1
2AXH,A,beta,1
2AXJ,A,beta,1
2DQT,H,beta,1
2DQU,H,beta,1
2VXV,H,beta,1
3AAZ,A,beta,1
3AZY,A,beta,1
3B00,A,beta,1
3BKM,H,beta,1
3EOT,H,beta,1
3FN0,H,beta,1
3I4I,A,beta,1
3MLY,H,beta,1
3NA9,H,beta,1
3NAA,H,beta,1
3NT9,A,beta,1
3TNN,A,beta,1
4DVB,A,beta,1
4EBQ,H,beta,1
4GAJ,H,beta,1
1FW3,A,beta,1
1GIG,H,beta,1
1LO3,H,beta,1
1MCP,H,beta,1
1N3P,A,beta,1
1NC2,A,beta,1
1NC4,A,beta,1
1Q8Q,A,beta,1
1Q8V,A,beta,1
1RZF,H,beta,1
1UIS,A,beta,1
2B0S,H,beta,1
2B1A,H,beta,1
2B1H,H,beta,1
2CIS,A,beta,1
2GKI,A,beta,1
2GN7,A,beta,1
2MCP,H,beta,1
2Z92,A,beta,1
3B01,A,beta,1
3B90,A,beta,1
3BX9,A,beta,1
3BXA,A,beta,1
3E5T,A,beta,1
3E5V,A,beta,1
3E8U,H,beta,1
3H1O,A,beta,1
3NAB,H,beta,1
3P0V,H,beta,1
3PJ7,A,beta,1
3PJB,A,beta,1
1F3D,H,beta,1
1H4U,A,beta,1
1IM0,A,beta,1
1MJU,H,beta,1
1U0A,A,beta,1
1URX,A,beta,1
2CIQ,A,beta,1
2DTM,H,beta,1
2FBJ,H,beta,1
3AXD,A,beta,1
3AXE,A,beta,1
3C8W,A,beta,1
3IU4,H,beta,1
3OF6,A,beta,1
3RFZ,A,beta,1
4FQH,A,beta,1
4HQQ,H,beta,1
1F4Y,H,beta,1
1MVE,A,beta,1
1PG7,H,beta,1
2C9I,A,beta,1
2D7F,A,beta,1
2P2K,A,beta,1
2P37,A,beta,1
2VY0,A,beta,1
2ZA9,A,beta,1
3A0K,A,beta,1
3AZZ,A,beta,1
3CQO,A,beta,1
3QEH,A,beta,1
3U1S,H,beta,1
1ETZ,A,beta,1
1F4W,H,beta,1
1F4X,H,beta,1
1ILZ,A,beta,1
1KTR,L,beta,1
1TLW,A,beta,1
1TLZ,A,beta,1
1ZM1,A,beta,1
2CWS,A,beta,1
2ZAB,A,beta,1
2ZAC,A,beta,1
3IFN,H,beta,1
3NZ8,A,beta,1
4AT6,A,beta,1
4GAG,H,beta,1
2D3P,A,beta,1
2P1Y,A,beta,1
2QHR,H,beta,1
3BH3,A,beta,1
3C2A,H,beta,1
3IFL,H,beta,1
3INU,H,beta,1
3K4Z,A,beta,1
3KYG,A,beta,1
3Q6G,H,beta,1
3QCU,H,beta,1
3QCV,H,beta,1
4GXV,H,beta,1
1JHK,H,beta,1
1JPT,H,beta,1
1KCV,H,beta,1
1Q1J,H,beta,1
1VPO,H,beta,1
2ZCH,H,beta,1
3AZX,A,beta,1
3LRS,A,beta,1
3OAZ,H,beta,1
3QLQ,A,beta,1
1BH3,A,beta,1
1H3I,A,beta,1
1MT6,A,beta,1
1WUV,A,beta,1
1YBI,A,beta,1
2CWM,A,beta,1
2D3R,A,beta,1
2PHF,A,beta,1
2W1N,A,beta,1
2YKL,H,beta,1
2ZAA,A,beta,1
1BBD,H,beta,1
1IL1,A,beta,1
1TET,H,beta,1
1TLY,A,beta,1
2LKF,A,beta,1
2R49,A,beta,1
3D4K,A,beta,1
3GHE,H,beta,1
3PRN,A,beta,1
3QCT,H,beta,1
4HPO,H,beta,1
6PRN,A,beta,1
1D5I,H,beta,1
1P5V,A,beta,1
2CY6,A,beta,1
2EF6,A,beta,1
2GDF,A,beta,1
2P34,A,beta,1
2RIK,A,beta,1
2RJM,A,beta,1
3GHB,H,beta,1
3Q5T,A,beta,1
3QHF,H,beta,1
8PRN,A,beta,1
1DQD,H,beta,1
1JGL,H,beta,1
1KC5,H,beta,1
1NCW,H,beta,1
2BRR,H,beta,1
2O62,A,beta,1
2PHU,A,beta,1
2PRN,A,beta,1
2XA8,H,beta,1
2YK1,H,beta,1
2Z42,A,beta,1
3MLU,H,beta,1
3PIQ,A,beta,1
3U36,A,beta,1
1LO4,H,beta,1
2PHR,A,beta,1
2PHT,A,beta,1
2PHW,A,beta,1
3Q5Y,A,beta,1
5PRN,A,beta,1
7PRN,A,beta,1
2C9A,A,beta,1
2PHX,A,beta,1
2WJR,A,beta,1
1B0R,A,beta,1
1D6V,H,beta,1
1P53,A,beta,1
2ARB,A,beta,1
2AUY,A,beta,1
3FID,A,beta,1
3KJO,A,beta,1
3KJP,A,beta,1
4DY6,A,beta,1
1JGU,H,beta,1
1JGV,H,beta,1
1LKF,A,beta,1
2ARE,A,beta,1
3LKF,A,beta,1
3MJ8,A,beta,1
3V8N,A,beta,1
4AMK,H,beta,1
4G6F,B,beta,1
1QD5,A,beta,1
1R4X,A,beta,1
1S1A,A,beta,1
2CWA,A,beta,1
2X27,X,beta,1
3UJQ,A,beta,1
1K24,A,beta,1
2J92,A,beta,1
2WJQ,A,beta,1
2XZA,H,beta,1
2XZC,H,beta,1
3AMQ,A,beta,1
1JOV,A,beta,1
4FQL,H,beta,1
1FW2,A,beta,1
3ME0,A,beta,1
3MLV,H,beta,1
1MUF,A,beta,1
3MLR,H,beta,1
3U46,A,beta,1
2K4T,A,beta,1
1DBN,A,beta,1
1O4Y,A,beta,1
2C4X,A,beta,1
2F8V,A,beta,1
1FAY,A,beta,1
1FNZ,A,beta,1
1LTE,A,beta,1
1QZ1,A,beta,1
1I3H,A,beta,1
2C26,A,beta,1
3M2L,A,beta,1
1C16,A,beta,1
1FYU,A,beta,1
2ZBJ,A,beta,1
3M4D,A,beta,1
2CYF,A,beta,1
1H9W,A,beta,1
1PRN,A,beta,1
2AR6,A,beta,1
2JDZ,A,beta,1
3FLP,A,beta,1
3RRD,A,beta,1
3SH3,A,beta,1
3SNM,A,beta,1
4DPN,A,beta,1
1HQL,A,beta,1
3AX4,A,beta,1
3FBQ,A,beta,1
3JU9,A,beta,1
3TCL,A,beta,1
1FNY,A,beta,1
4AEH,H,beta,1
1DQ1,A,beta,1
1F9K,A,beta,1
2GME,A,beta,1
2UU8,A,beta,1
2YZ4,A,beta,1
3NWK,A,beta,1
3U4B,H,beta,1
2ARX,A,beta,1
2GN3,A,beta,1
2JE7,A,beta,1
3RS6,A,beta,1
4H55,A,beta,1
4I30,A,beta,1
1GKB,A,beta,1
1JN2,P,beta,1
1XQN,A,beta,1
1H9P,A,beta,1
1T7D,A,beta,1
2A7A,A,beta,1
2G4I,A,beta,1
3EMN,X,beta,1
4AYF,A,beta,1
2OVU,A,beta,1
2OW4,A,beta,1
1DQ0,A,beta,1
1DQ6,A,beta,1
1MVQ,A,beta,1
3U4X,A,beta,1
2GNT,A,beta,1
2GND,A,beta,1
1HQW,A,beta,1
1CQ9,A,beta,1
1CR7,A,beta,1
4EN2,A,beta,1
1CON,A,beta,1
1DQ5,A,beta,1
2GMM,A,beta,1
2GMP,A,beta,1
2GNB,A,beta,1
2GNM,A,beta,1
1JW6,A,beta,1
2CNA,A,beta,1
2F6B,A,beta,1
4IKN,A,beta,1
1E1H,A,alpha_beta,2
1VOK,A,alpha_beta,2
3E2I,A,alpha_beta,2
1SMN,A,alpha_beta,2
3P0P,A,alpha_beta,2
1QN7,A,alpha_beta,2
1R3U,A,alpha_beta,2
1I0I,A,alpha_beta,2
1P18,A,alpha_beta,2
1TC2,A,alpha_beta,2
1P19,A,alpha_beta,2
2AII,X,alpha_beta,2
4AXG,A,alpha_beta,2
1QNE,A,alpha_beta,2
3BLJ,A,alpha_beta,2
1FBN,A,alpha_beta,2
1QN5,A,alpha_beta,2
1QN6,A,alpha_beta,2
1QN8,A,alpha_beta,2
1QN9,A,alpha_beta,2
1QNA,A,alpha_beta,2
1AOL,A,alpha_beta,2
3KR7,A,alpha_beta,2
3KR8,A,alpha_beta,2
3P0N,A,alpha_beta,2
3P0Q,A,alpha_beta,2
3U9H,A,alpha_beta,2
3U9Y,A,alpha_beta,2
3UA9,A,alpha_beta,2
4AVU,A,alpha_beta,2
4AVW,A,alpha_beta,2
2D7J,A,alpha_beta,2
2VPI,A,alpha_beta,2
3MHJ,A,alpha_beta,2
1PAD,A,alpha_beta,2
2PAD,A,alpha_beta,2
4PAD,A,alpha_beta,2
5PAD,A,alpha_beta,2
6PAD,A,alpha_beta,2
3UH4,A,alpha_beta,2
1I14,A,alpha_beta,2
2IFT,A,alpha_beta,2
2RF5,A,alpha_beta,2
2W2R,A,alpha_beta,2
3OQU,A,alpha_beta,2
1S99,A,alpha_beta,2
1I13,A,alpha_beta,2
2PC1,A,alpha_beta,2
3TF2,A,alpha_beta,2
1AJ6,A,alpha_beta,2
4GO7,X,alpha_beta,2
3NEF,A,alpha_beta,2
1QNC,A,alpha_beta,2
1PPD,A,alpha_beta,2
3RAN,A,alpha_beta,2
2P97,A,alpha_beta,2
3UDD,A,alpha_beta,2
1GRC,A,alpha_beta,2
2ZZI,A,alpha_beta,2
1AIM,A,alpha_beta,2
1YFZ,A,alpha_beta,2
1P17,A,alpha_beta,2
1Y1O,A,alpha_beta,2
3UH2,A,alpha_beta,2
4DVI,A,alpha_beta,2
3JRS,A,alpha_beta,2
3DB9,A,alpha_beta,2
3JYU,A,alpha_beta,2
2VFA,A,alpha_beta,2
3HVU,A,alpha_beta,2
1CVZ,A,alpha_beta,2
1KHQ,A,alpha_beta,2
1IPC,A,alpha_beta,2
2QSX,A,alpha_beta,2
3GEY,A,alpha_beta,2
2PLW,A,alpha_beta,2
1HUK,A,alpha_beta,2
3NEG,A,alpha_beta,2
1PE6,A,alpha_beta,2
1PPP,A,alpha_beta,2
3OCI,A,alpha_beta,2
2VQ5,A,alpha_beta,2
2BB3,A,alpha_beta,2
3V3K,A,alpha_beta,2
1U9V,A,alpha_beta,2
2BDZ,A,alpha_beta,2
1I0L,A,alpha_beta,2
1BC2,A,alpha_beta,2
3SW3,A,alpha_beta,2
1HUJ,A,alpha_beta,2
2E1B,A,alpha_beta,2
3EIK,A,alpha_beta,2
8PRK,A,alpha_beta,2
3HI8,A,alpha_beta,2
1IPB,A,alpha_beta,2
2W97,A,alpha_beta,2
1R9G,A,alpha_beta,2
2FPO,A,alpha_beta,2
2ZWR,A,alpha_beta,2
2V8X,A,alpha_beta,2
2AZN,A,alpha_beta,2
2ACT,A,alpha_beta,2
1BMC,A,alpha_beta,2
1WDU,A,alpha_beta,2
2CAB,A,alpha_beta,2
2IEZ,A,alpha_beta,2
2V8Y,A,alpha_beta,2
4GUD,A,alpha_beta,2
2GPQ,A,alpha_beta,2
1RYP,1,alpha_beta,2
1KXJ,A,alpha_beta,2
117E,A,alpha_beta,2
3S52,A,alpha_beta,2
3GAR,A,alpha_beta,2
1PPN,A,alpha_beta,2
1GPC,A,alpha_beta,2
2P86,A,alpha_beta,2
2OZ2,A,alpha_beta,2
3IUT,A,alpha_beta,2
3FV5,A,alpha_beta,2
1U7U,A,alpha_beta,2
1U9W,A,alpha_beta,2
3HD3,A,alpha_beta,2
3LXS,A,alpha_beta,2
3RKJ,A,alpha_beta,2
3T9M,A,alpha_beta,2
1RW0,A,alpha_beta,2
3L6N,A,alpha_beta,2
1WGJ,A,alpha_beta,2
1EWM,A,alpha_beta,2
1BVT,A,alpha_beta,2
1Z7G,A,alpha_beta,2
3GGC,A,alpha_beta,2
1S7H,A,alpha_beta,2
1V0C,A,alpha_beta,2
3P5U,A,alpha_beta,2
3RKK,A,alpha_beta,2
3BC2,A,alpha_beta,2
3K3K,A,alpha_beta,2
3Q91,A,alpha_beta,2
3KDJ,A,alpha_beta,2
1WGI,A,alpha_beta,2
3EGI,A,alpha_beta,2
3TB2,A,alpha_beta,2
2AE8,A,alpha_beta,2
1Q6K,A,alpha_beta,2
2V8W,A,alpha_beta,2
2B1N,A,alpha_beta,2
1U9X,A,alpha_beta,2
1LAY,A,alpha_beta,2
3KKU,A,alpha_beta,2
1CLA,A,alpha_beta,2
2CLA,A,alpha_beta,2
3CLA,A,alpha_beta,2
1EWL,A,alpha_beta,2
1F2A,A,alpha_beta,2
3KLX,A,alpha_beta,2
1BJR,E,alpha_beta,2
1NE2,A,alpha_beta,2
3B5E,A,alpha_beta,2
3HWN,A,alpha_beta,2
1D6N,A,alpha_beta,2
1YT0,A,alpha_beta,2
3KCQ,A,alpha_beta,2
3H6S,A,alpha_beta,2
3H8C,A,alpha_beta,2
2F1D,A,alpha_beta,2
3GEP,A,alpha_beta,2
3GGJ,A,alpha_beta,2
1RHY,A,alpha_beta,2
1XAF,A,alpha_beta,2
1E6A,A,alpha_beta,2
1KKL,A,alpha_beta,2
1KKM,A,alpha_beta,2
3ZVJ,A,alpha_beta,2
2VVA,X,alpha_beta,2
2WD2,A,alpha_beta,2
2WD3,A,alpha_beta,2
2WEG,A,alpha_beta,2
2WEO,A,alpha_beta,2
1GXY,A,alpha_beta,2
1GXZ,A,alpha_beta,2
1GY0,A,alpha_beta,2
1OG1,A,alpha_beta,2
1OG3,A,alpha_beta,2
1OG4,A,alpha_beta,2
1QX3,A,alpha_beta,2
2VQY,A,alpha_beta,2
2IF0,A,alpha_beta,2
3KFQ,A,alpha_beta,2
1Z0T,A,alpha_beta,2
3U7X,A,alpha_beta,2
4DT6,A,alpha_beta,2
1SNK,A,alpha_beta,2
1YK8,A,alpha_beta,2
2ATO,A,alpha_beta,2
2AUX,A,alpha_beta,2
3KWZ,A,alpha_beta,2
1Z9T,A,alpha_beta,2
3IH5,A,alpha_beta,2
3I14,A,alpha_beta,2
1S2H,A,alpha_beta,2
3GMH,A,alpha_beta,2
1KUU,A,alpha_beta,2
1CNM,A,alpha_beta,2
1K86,A,alpha_beta,2
1CDD,A,alpha_beta,2
1XCC,A,alpha_beta,2
2V32,A,alpha_beta,2
1RYH,A,alpha_beta,2
3H89,A,alpha_beta,2
3H8B,A,alpha_beta,2
3LQK,A,alpha_beta,2
3P5V,A,alpha_beta,2
2VHS,A,alpha_beta,2
2BDL,A,alpha_beta,2
1U7W,A,alpha_beta,2
4CLA,A,alpha_beta,2
1QCA,A,alpha_beta,2
4HCO,A,alpha_beta,2
2OJX,A,alpha_beta,2
1JCU,A,alpha_beta,2
3G1P,A,alpha_beta,2
2CBF,A,alpha_beta,2
3ENV,A,alpha_beta,2
1ATL,A,alpha_beta,2
1CHD,A,alpha_beta,2
1HTD,A,alpha_beta,2
1RYF,A,alpha_beta,2
2JBH,A,alpha_beta,2
3D6S,A,alpha_beta,2
2QL3,A,alpha_beta,2
2HY1,A,alpha_beta,2
2HYO,A,alpha_beta,2
2HYP,A,alpha_beta,2
1TU6,A,alpha_beta,2
2XF4,A,alpha_beta,2
1U05,A,alpha_beta,2
3I0V,A,alpha_beta,2
3I15,A,alpha_beta,2
4F02,A,alpha_beta,2
2BG6,A,alpha_beta,2
4E9D,A,alpha_beta,2
3H83,A,alpha_beta,2
1F2C,A,alpha_beta,2
2VVB,X,alpha_beta,2
2WEH,A,alpha_beta,2
2WEJ,A,alpha_beta,2
2NTM,A,alpha_beta,2
2NTL,A,alpha_beta,2
1SVN,A,alpha_beta,2
1ZQ7,A,alpha_beta,2
3V8E,A,alpha_beta,2
3IOQ,A,alpha_beta,2
4HPS,A,alpha_beta,2
1SGW,A,alpha_beta,2
1VE2,A,alpha_beta,2
2X8R,A,alpha_beta,2
2FO5,A,alpha_beta,2
2V2G,A,alpha_beta,2
2V41,A,alpha_beta,2
3IV2,A,alpha_beta,2
3KW9,A,alpha_beta,2
3OVZ,A,alpha_beta,2
2B1M,A,alpha_beta,2
3PZ5,A,alpha_beta,2
3O1G,A,alpha_beta,2
3I06,A,alpha_beta,2
2NYP,A,alpha_beta,2
3FCZ,A,alpha_beta,2
3I13,A,alpha_beta,2
3I11,A,alpha_beta,2
2BG7,A,alpha_beta,2
4GYU,A,alpha_beta,2
2EI9,A,alpha_beta,2
1HMP,A,alpha_beta,2
3KIN,A,alpha_beta,2
2NTK,A,alpha_beta,2
3OD5,A,alpha_beta,2
1JFR,A,alpha_beta,2
1JXQ,A,alpha_beta,2
1V9A,A,alpha_beta,2
3KSE,A,alpha_beta,2
3P5X,A,alpha_beta,2
2FTD,A,alpha_beta,2
2F7S,A,alpha_beta,2
2P7U,A,alpha_beta,2
3H7D,A,alpha_beta,2
3KWB,X,alpha_beta,2
3KX1,A,alpha_beta,2
1THM,A,alpha_beta,2
1VZV,A,alpha_beta,2
2A9V,A,alpha_beta,2
2BFZ,A,alpha_beta,2
2GCU,A,alpha_beta,2
2BC2,A,alpha_beta,2
2E6B,A,alpha_beta,2
1WUO,A,alpha_beta,2
2BG8,A,alpha_beta,2
3GRZ,A,alpha_beta,2
3KB8,A,alpha_beta,2
3P2U,A,alpha_beta,2
1EWP,A,alpha_beta,2
1MQW,A,alpha_beta,2
1GCI,A,alpha_beta,2
1JEA,A,alpha_beta,2
1CBF,A,alpha_beta,2
1CJS,A,alpha_beta,2
1FR8,A,alpha_beta,2
1VA0,A,alpha_beta,2
1I4O,A,alpha_beta,2
3BC3,A,alpha_beta,2
3OF9,A,alpha_beta,2
3P5W,A,alpha_beta,2
4AZA,A,alpha_beta,2
4DUM,A,alpha_beta,2
1YT7,A,alpha_beta,2
2QDS,A,alpha_beta,2
3F9O,A,alpha_beta,2
3O0U,A,alpha_beta,2
4DMY,A,alpha_beta,2
2NZE,A,alpha_beta,2
1DDK,A,alpha_beta,2
2NXA,A,alpha_beta,2
2NZF,A,alpha_beta,2
3MZ1,A,alpha_beta,2
3RRL,A,alpha_beta,2
2E6H,A,alpha_beta,2
2VOA,A,alpha_beta,2
2BGA,A,alpha_beta,2
2DOO,A,alpha_beta,2
2WQK,A,alpha_beta,2
4GFN,A,alpha_beta,2
4GGL,A,alpha_beta,2
3SRX,A,alpha_beta,2
3G7E,A,alpha_beta,2
1K9V,F,alpha_beta,2
2HAF,A,alpha_beta,2
2EO8,A,alpha_beta,2
2QJC,A,alpha_beta,2
3S70,A,alpha_beta,2
1GKK,A,alpha_beta,2
4GAD,A,alpha_beta,2
1BYQ,A,alpha_beta,2
2BUE,A,alpha_beta,2
2AMJ,A,alpha_beta,2
3ENQ,A,alpha_beta,2
3K24,A,alpha_beta,2
3BPF,A,alpha_beta,2
1MEE,A,alpha_beta,2
1X8G,A,alpha_beta,2
1NMQ,A,alpha_beta,2
2AS8,A,alpha_beta,2
1M72,A,alpha_beta,2
1YK7,A,alpha_beta,2
3C9E,A,alpha_beta,2
4DMX,A,alpha_beta,2
1BIX,A,alpha_beta,2
1X9G,A,alpha_beta,2
4HKY,A,alpha_beta,2
2E6C,A,alpha_beta,2
1DXK,A,alpha_beta,2
4GEE,A,alpha_beta,2
2Y8B,A,alpha_beta,2
1F29,A,alpha_beta,2
1F2B,A,alpha_beta,2
3V77,A,alpha_beta,2
4H35,A,alpha_beta,2
2VFK,A,alpha_beta,2
1SML,A,alpha_beta,2
3CC8,A,alpha_beta,2
3OF8,A,alpha_beta,2
1X8H,A,alpha_beta,2
1VE4,A,alpha_beta,2
2AUZ,A,alpha_beta,2
2J32,A,alpha_beta,2
2WAG,A,alpha_beta,2
3F5V,A,alpha_beta,2
4GK0,A,alpha_beta,2
1U20,A,alpha_beta,2
2BFL,A,alpha_beta,2
3ICA,A,alpha_beta,2
4H0D,A,alpha_beta,2
4HL1,A,alpha_beta,2
4HL2,A,alpha_beta,2
1CIA,A,alpha_beta,2
1VGN,A,alpha_beta,2
3SBL,A,alpha_beta,2
3ZR9,A,alpha_beta,2
4DUH,A,alpha_beta,2
1GA7,A,alpha_beta,2
2F1N,A,alpha_beta,2
2NTT,A,alpha_beta,2
3EA6,A,alpha_beta,2
2J30,A,alpha_beta,2
2J31,A,alpha_beta,2
2J33,A,alpha_beta,2
2D0J,A,alpha_beta,2
2GHU,A,alpha_beta,2
3IOG,A,alpha_beta,2
2Y84,A,alpha_beta,2
3DXB,A,alpha_beta,2
1K4J,A,alpha_beta,2
1ZWL,A,alpha_beta,2
3ABD,A,alpha_beta,2
3S86,A,alpha_beta,2
4EYL,A,alpha_beta,2
1UMW,A,alpha_beta,2
3P2Z,A,alpha_beta,2
3S3R,A,alpha_beta,2
1KO3,A,alpha_beta,2
2BFK,A,alpha_beta,2
2BG2,A,alpha_beta,2
2UYX,A,alpha_beta,2
4EY2,A,alpha_beta,2
4EYB,A,alpha_beta,2
1G9Q,A,alpha_beta,2
1G0S,A,alpha_beta,2
1NKQ,A,alpha_beta,2
1EWO,A,alpha_beta,2
1MV5,A,alpha_beta,2
1SH7,A,alpha_beta,2
1RNI,A,alpha_beta,2
1INJ,A,alpha_beta,2
1O0R,A,alpha_beta,2
1QWJ,A,alpha_beta,2
2F1G,A,alpha_beta,2
2GKL,A,alpha_beta,2
2H7J,A,alpha_beta,2
2OP3,A,alpha_beta,2
2R9M,A,alpha_beta,2
2R9N,A,alpha_beta,2
2R9O,A,alpha_beta,2
3IOF,A,alpha_beta,2
1ZTC,A,alpha_beta,2
1PJZ,A,alpha_beta,2
1OMX,A,alpha_beta,2
1JJT,A,alpha_beta,2
3CH5,A,alpha_beta,2
4EM7,A,alpha_beta,2
4GYQ,A,alpha_beta,2
3KNR,A,alpha_beta,2
3KNS,A,alpha_beta,2
3DNI,A,alpha_beta,2
2FPN,A,alpha_beta,2
2W2J,A,alpha_beta,2
1VAJ,A,alpha_beta,2
1JSX,A,alpha_beta,2
1WY7,A,alpha_beta,2
2YWR,A,alpha_beta,2
3HHA,A,alpha_beta,2
2VFL,A,alpha_beta,2
3DEJ,A,alpha_beta,2
3DEK,A,alpha_beta,2
1KS2,A,alpha_beta,2
1X8I,A,alpha_beta,2
2VD2,A,alpha_beta,2
2F8M,A,alpha_beta,2
3N6T,A,alpha_beta,2
3N6U,A,alpha_beta,2
1GLO,A,alpha_beta,2
2HH5,A,alpha_beta,2
3IXQ,A,alpha_beta,2
1NL6,A,alpha_beta,2
1ZWK,A,alpha_beta,2
4EXY,A,alpha_beta,2
3NJR,A,alpha_beta,2
3R6M,A,alpha_beta,2
3RQ7,A,alpha_beta,2
2PKC,A,alpha_beta,2
1IWD,A,alpha_beta,2
1KO2,A,alpha_beta,2
1NTF,A,alpha_beta,2
2IMQ,X,alpha_beta,2
1C2T,A,alpha_beta,2
1C3E,A,alpha_beta,2
1CDE,A,alpha_beta,2
1JKX,A,alpha_beta,2
3ENW,A,alpha_beta,2
1NMS,A,alpha_beta,2
1V8D,A,alpha_beta,2
2B3D,A,alpha_beta,2
3IEJ,A,alpha_beta,2
3MCU,A,alpha_beta,2
3N3G,A,alpha_beta,2
3KGY,A,alpha_beta,2
1JFX,A,alpha_beta,2
3IG2,A,alpha_beta,2
3P2W,A,alpha_beta,2
3P34,A,alpha_beta,2
3P35,A,alpha_beta,2
3P36,A,alpha_beta,2
3Q1I,A,alpha_beta,2
4DFW,A,alpha_beta,2
4H5X,A,alpha_beta,2
1NLJ,A,alpha_beta,2
3C5L,A,alpha_beta,2
2Y87,A,alpha_beta,2
1VSN,A,alpha_beta,2
1DD6,A,alpha_beta,2
1U80,A,alpha_beta,2
4EYF,A,alpha_beta,2
4EXS,A,alpha_beta,2
1A7T,A,alpha_beta,2
1A8T,A,alpha_beta,2
1KSL,A,alpha_beta,2
1JC9,A,alpha_beta,2
1GQZ,A,alpha_beta,2
1AMW,A,alpha_beta,2
1ID4,A,alpha_beta,2
1YER,A,alpha_beta,2
1A4H,A,alpha_beta,2
1AH6,A,alpha_beta,2
1YET,A,alpha_beta,2
2XBU,A,alpha_beta,2
1O6E,A,alpha_beta,2
3NEI,A,alpha_beta,2
3TI2,A,alpha_beta,2
2VFY,A,alpha_beta,2
3PNP,A,alpha_beta,2
1CB0,A,alpha_beta,2
1OBS,A,alpha_beta,2
3TQR,A,alpha_beta,2
2HHN,A,alpha_beta,2
2HXZ,A,alpha_beta,2
3N4C,A,alpha_beta,2
3OVX,A,alpha_beta,2
3FAI,A,alpha_beta,2
4E2A,A,alpha_beta,2
3UNE,1,alpha_beta,2
1Q4K,A,alpha_beta,2
3BZI,A,alpha_beta,2
4H71,A,alpha_beta,2
1Q7R,A,alpha_beta,2
2IPX,A,alpha_beta,2
3SFP,A,alpha_beta,2
1G8A,A,alpha_beta,2
1M2X,A,alpha_beta,2
1WUP,A,alpha_beta,2
3SPU,A,alpha_beta,2
1YHN,A,alpha_beta,2
1KSV,A,alpha_beta,2
1KSK,A,alpha_beta,2
1BGQ,A,alpha_beta,2
1AM1,A,alpha_beta,2
3FLE,A,alpha_beta,2
2QJS,A,alpha_beta,2
3UNF,A,alpha_beta,2
3UNH,A,alpha_beta,2
3RPE,A,alpha_beta,2
1WHS,A,alpha_beta,2
1WHT,A,alpha_beta,2
3SC2,A,alpha_beta,2
1INI,A,alpha_beta,2
1VFN,A,alpha_beta,2
3G6W,A,alpha_beta,2
3RK0,A,alpha_beta,2
3TY2,A,alpha_beta,2
4HNK,A,alpha_beta,2
1WC5,A,alpha_beta,2
1GWZ,A,alpha_beta,2
2OUL,A,alpha_beta,2
1UF3,A,alpha_beta,2
2OGQ,A,alpha_beta,2
3PG4,A,alpha_beta,2
2Y8A,A,alpha_beta,2
1MQO,A,alpha_beta,2
2E6E,A,alpha_beta,2
2ZNB,A,alpha_beta,2
1VYB,A,alpha_beta,2
1V9K,A,alpha_beta,2
1S2N,A,alpha_beta,2
2CV4,A,alpha_beta,2
1UPF,A,alpha_beta,2
1V83,A,alpha_beta,2
1WB6,A,alpha_beta,2
2CVH,A,alpha_beta,2
1JYK,A,alpha_beta,2
4IO1,A,alpha_beta,2
1I5E,A,alpha_beta,2
2Y7W,A,alpha_beta,2
3L7O,A,alpha_beta,2
3KWM,A,alpha_beta,2
3PNR,A,alpha_beta,2
1UJ6,A,alpha_beta,2
1TW5,A,alpha_beta,2
2WHG,A,alpha_beta,2
1DIX,A,alpha_beta,2
2FYA,A,alpha_beta,2
2FYB,A,alpha_beta,2
1ZKP,A,alpha_beta,2
1HLK,A,alpha_beta,2
2YZ3,A,alpha_beta,2
1ES8,A,alpha_beta,2
3NEK,A,alpha_beta,2
4ZNB,A,alpha_beta,2
1ZNB,A,alpha_beta,2
3ZNB,A,alpha_beta,2
2IT3,A,alpha_beta,2
4PTD,A,alpha_beta,2
1TLJ,A,alpha_beta,2
1BD4,A,alpha_beta,2
2JAY,A,alpha_beta,2
1TDU,A,alpha_beta,2
2EXL,A,alpha_beta,2
1AIQ,A,alpha_beta,2
1KZF,A,alpha_beta,2
3ABE,C,alpha_beta,2
1BHJ,A,alpha_beta,2
1LKZ,A,alpha_beta,2
1UJ4,A,alpha_beta,2
3RJZ,A,alpha_beta,2
4EMV,A,alpha_beta,2
3S3Q,A,alpha_beta,2
2CV9,A,alpha_beta,2
2E6G,A,alpha_beta,2
3B49,A,alpha_beta,2
1KR3,A,alpha_beta,2
1U7Z,A,alpha_beta,2
1IRU,1,alpha_beta,2
2V0S,A,alpha_beta,2
1Q3I,A,alpha_beta,2
1Y21,A,alpha_beta,2
1SI6,X,alpha_beta,2
1YJH,A,alpha_beta,2
1JCZ,A,alpha_beta,2
1JD0,A,alpha_beta,2
2NWP,A,alpha_beta,2
1IAV,A,alpha_beta,2
2F6I,A,alpha_beta,2
2IW0,A,alpha_beta,2
1GKL,A,alpha_beta,2
1V82,A,alpha_beta,2
1WB4,A,alpha_beta,2
1WB5,A,alpha_beta,2
1H8Z,A,alpha_beta,2
3E8S,A,alpha_beta,2
